Expedition,Site,Hole,Program,Longitude,Latitude,Water Depth (m),Core Recovered (m)
310,M0009,D,IODP,-149.40335,-17.48858,103.18,23.62
310,M0009,E,IODP,-149.40353,-17.48857,94.94,14.11
310,M0010,A,IODP,-149.40279,-17.48996,89.53,10.02
310,M0011,A,IODP,-149.40267,-17.48949,101.34,7.89
310,M0012,A,IODP,-149.40183,-17.49048,77.05,8.37
310,M0014,A,IODP,-149.40206,-17.48949,99.25,8.65
310,M0015,A,IODP,-149.54749,-17.76740,72.15,29.87
310,M0015,B,IODP,-149.54743,-17.76739,72.3,28.83
310,M0016,A,IODP,-149.54760,-17.76755,80.85,21.58
310,M0016,B,IODP,-149.54755,-17.76755,80.85,14.31
310,M0017,A,IODP,-149.54738,-17.76687,-56.45,22.94
310,M0018,A,IODP,-149.54826,-17.76735,81.8,24.63
310,M0019,A,IODP,-149.59865,-17.53466,58.75,27.06
310,M0020,A,IODP,-149.59879,-17.53402,-83.2,29.47
310,M0021,A,IODP,-149.40281,-17.48901,82.3,25.14
310,M0021,B,IODP,-149.40282,-17.48904,81.7,21.12
310,M0022,A,IODP,-149.40448,-17.48785,117.54,4.4
310,M0023,A,IODP,-149.40461,-17.49028,67.98,24.21
310,M0023,B,IODP,-149.40464,-17.49031,67.58,19.13
310,M0024,A,IODP,-149.40393,-17.48819,90.44,26.67
310,M0025,A,IODP,-149.40403,-17.48802,105.4,15.09
310,M0025,B,IODP,-149.40415,-17.48810,-100.84,13.81
310,M0026,A,IODP,-149.40251,-17.48931,-107.3,6.43
311,U1325,A,IODP,-126.9832,48.6448,2201.1,
311,U1325,B,IODP,-126.9833,48.6449,2194.8,141.17
311,U1325,C,IODP,-126.9835,48.645,2194.8,62.49
311,U1325,D,IODP,-126.9835,48.645,2193.2,4.69
311,U1326,A,IODP,-127.0505,48.6273,1828.1,
311,U1326,B,IODP,-127.0504,48.6273,1828.4,1.55
311,U1326,C,IODP,-127.0504,48.6273,1828,54.39
311,U1326,D,IODP,-127.0507,48.6271,1827.9,121.96
311,U1327,A,IODP,-126.8653,48.6981,1322.1,
311,U1327,B,IODP,-126.8652,48.6981,1306.1,9.79
311,U1327,C,IODP,-126.8652,48.6981,1304.5,262.17
311,U1327,D,IODP,-126.8651,48.6983,1303.7,53.99
311,U1327,E,IODP,-126.8649,48.6983,1303.4,12.37
311,U1328,A,IODP,-126.8504,48.6679,1268.1 ,
311,U1328,B,IODP,-126.8509,48.6675,1267.8,39.65
311,U1328,C,IODP,-126.8507,48.6676,1267.7,195.64
311,U1328,D,IODP,-126.8503,48.6678,1266.7,10.03
311,U1328,E,IODP,-126.8498,48.668,1264.7,13.33
311,U1329,A,IODP,-126.6785,48.7895,959.1 ,
311,U1329,B,IODP,-126.6787,48.7896,953,10.02
311,U1329,C,IODP,-126.6787,48.7896,946.4,186.16
311,U1329,D,IODP,-126.6786,48.7894,946.4,1.03
311,U1329,E,IODP,-126.6786,48.7898,945.5,37.74
312,1256,D,IODP,-91.9343,6.7365,3634.7,47.32
313,1,A,IODP,-73.621646,39.634091,32,
313,1,B,IODP,-73.620800,39.635066,32,
313,1,C,IODP,-73.616619,39.639419,32,
313,2,D,IODP,-73.497266,39.565720,35,
313,2,E,IODP,-73.496050,39.567083,35,
313,2,F,IODP,-73.492317,39.571200,34,
313,3,A,IODP,-73.413238,39.519533,34,
313,3,B,IODP,-73.418144,39.514094,34,
313,3,C,IODP,-73.408025,39.525037,34,
